# Constructed from biom file																																																																																																																																																																																																																																																																																																																																																																																																																
#OTU ID	Dairy1	Dairy10	Dairy100	Dairy101	Dairy102	Dairy103	Dairy104	Dairy105	Dairy106	Dairy107	Dairy108	Dairy109	Dairy11	Dairy110	Dairy111	Dairy112	Dairy113	Dairy114	Dairy115	Dairy116	Dairy117	Dairy118	Dairy119	Dairy12	Dairy120	Dairy121	Dairy122	Dairy123	Dairy124	Dairy125	Dairy126	Dairy127	Dairy128	Dairy129	Dairy13	Dairy130	Dairy131	Dairy132	Dairy133	Dairy134	Dairy135	Dairy136	Dairy137	Dairy138	Dairy139	Dairy14	Dairy140	Dairy141	Dairy142	Dairy143	Dairy144	Dairy145	Dairy146	Dairy147	Dairy148	Dairy149	Dairy15	Dairy150	Dairy151	Dairy152	Dairy153	Dairy154	Dairy155	Dairy156	Dairy157	Dairy158	Dairy159	Dairy16	Dairy160	Dairy161	Dairy162	Dairy163	Dairy164	Dairy165	Dairy166	Dairy167	Dairy168	Dairy169	Dairy17	Dairy170	Dairy171	Dairy172	Dairy173	Dairy174	Dairy177	Dairy178	Dairy179	Dairy18	Dairy180	Dairy181	Dairy182	Dairy183	Dairy184	Dairy185	Dairy186	Dairy187	Dairy188	Dairy189	Dairy19	Dairy190	Dairy191	Dairy192	Dairy193	Dairy194	Dairy195	Dairy196	Dairy197	Dairy198	Dairy199	Dairy20	Dairy200	Dairy201	Dairy202	Dairy203	Dairy204	Dairy205	Dairy206	Dairy207	Dairy208	Dairy209	Dairy21	Dairy210	Dairy211	Dairy212	Dairy213	Dairy214	Dairy215	Dairy216	Dairy217	Dairy218	Dairy219	Dairy22	Dairy220	Dairy221	Dairy222	Dairy223	Dairy224	Dairy225	Dairy226	Dairy227	Dairy228	Dairy229	Dairy23	Dairy231	Dairy232	Dairy233	Dairy234	Dairy235	Dairy236	Dairy237	Dairy238	Dairy239	Dairy24	Dairy240	Dairy241	Dairy242	Dairy243	Dairy244	Dairy245	Dairy246	Dairy247	Dairy248	Dairy249	Dairy25	Dairy250	Dairy251	Dairy252	Dairy253	Dairy254	Dairy255	Dairy256	Dairy257	Dairy258	Dairy259	Dairy26	Dairy260	Dairy27	Dairy28	Dairy285	Dairy286	Dairy287	Dairy288	Dairy289	Dairy29	Dairy290	Dairy291	Dairy292	Dairy293	Dairy294	Dairy295	Dairy296	Dairy298	Dairy299	Dairy3	Dairy30	Dairy300	Dairy302	Dairy303	Dairy304	Dairy305	Dairy306	Dairy307	Dairy308	Dairy309	Dairy31	Dairy310	Dairy311	Dairy312	Dairy313	Dairy314	Dairy315	Dairy317	Dairy318	Dairy320	Dairy321	Dairy322	Dairy323	Dairy324	Dairy325	Dairy326	Dairy327	Dairy328	Dairy329	Dairy33	Dairy330	Dairy331	Dairy332	Dairy333	Dairy334	Dairy335	Dairy336	Dairy337	Dairy338	Dairy34	Dairy340	Dairy341	Dairy342	Dairy343	Dairy344	Dairy345	Dairy346	Dairy347	Dairy348	Dairy349	Dairy35	Dairy351	Dairy352	Dairy355	Dairy356	Dairy357	Dairy358	Dairy359	Dairy36	Dairy360	Dairy361	Dairy362	Dairy363	Dairy364	Dairy365	Dairy366	Dairy367	Dairy368	Dairy369	Dairy37	Dairy370	Dairy372	Dairy373	Dairy374	Dairy375	Dairy376	Dairy377	Dairy378	Dairy379	Dairy38	Dairy381	Dairy382	Dairy383	Dairy384	Dairy385	Dairy386	Dairy387	Dairy388	Dairy389	Dairy39	Dairy390	Dairy391	Dairy392	Dairy393	Dairy394	Dairy395	Dairy396	Dairy398	Dairy4	Dairy40	Dairy401	Dairy402	Dairy403	Dairy404	Dairy405	Dairy406	Dairy407	Dairy408	Dairy409	Dairy41	Dairy410	Dairy411	Dairy412	Dairy413	Dairy414	Dairy415	Dairy416	Dairy417	Dairy418	Dairy419	Dairy42	Dairy420	Dairy421	Dairy43	Dairy44	Dairy45	Dairy46	Dairy47	Dairy48	Dairy49	Dairy5	Dairy50	Dairy51	Dairy52	Dairy53	Dairy54	Dairy55	Dairy56	Dairy57	Dairy58	Dairy59	Dairy6	Dairy60	Dairy61	Dairy62	Dairy63	Dairy65	Dairy66	Dairy67	Dairy68	Dairy69	Dairy7	Dairy70	Dairy71	Dairy72	Dairy73	Dairy74	Dairy75	Dairy77	Dairy78	Dairy79	Dairy8	Dairy80	Dairy81	Dairy82	Dairy83	Dairy84	Dairy85	Dairy86	Dairy87	Dairy88	Dairy89	Dairy9	Dairy90	Dairy91	Dairy92	Dairy93	Dairy94	Dairy95	Dairy96	Dairy97	Dairy98	Dairy99	Dairy261	Dairy262	Dairy263	Dairy264	Dairy265	Dairy266	Dairy268	Dairy269	Dairy270	Dairy271	Dairy272	Dairy273	Dairy274	Dairy275	Dairy276	Dairy277	Dairy278	Dairy279	Dairy280	Dairy281	Dairy282	Dairy283	Dairy284
ASV5595	1206	0	0	880	61	601	4708	347	11	276	76	47	0	374	105	164	220	261	1086	215	53	132	16	187	186	132	289	76	718	481	1093	338	543	0	366	1565	281	1618	111	157	274	155	139	265	228	0	388	334	122	0	245	33	338	276	0	243	501	280	27	25	14	85	657	171	204	69	25	0	26	22	460	1873	36	101	161	415	285	928	0	177	1918	186	0	386	411	60	0	0	0	385	360	242	273	270	226	928	1709	602	0	0	302	45	54	154	84	57	110	213	334	0	124	296	210	360	0	0	28	100	160	149	0	171	39	67	470	461	497	0	0	0	0	7	625	8	0	446	124	243	223	11	0	0	0	78	27	0	262	0	48	399	3286	93	0	18	26	279	727	0	0	166	0	79	199	0	260	227	118	159	177	49	0	0	0	0	37	25	26	11	4955	2852	284	19774	57	0	901	231	254	59	812	368	52	645	6825	839	609	338	5286	829	1849	4245	43296	102	9249	3175	195	1028	63	2699	183	833	1565	2273	0	39315	173	0	108	0	0	1102	4	252	1391	0	0	210	289	6417	0	0	0	0	2262	645	0	0	315	12	0	6	4410	3	0	754	85	2373	22	328	1048	0	65	0	897	679	0	381	0	936	0	0	1448	0	320	0	77	0	0	139	132	0	0	0	83	678	0	0	190	74	0	3374	0	1273	0	20	0	10	0	23	3136	0	6783	4428	52	3607	138	225	74	5578	0	2181	0	0	11632	0	953	0	26	340	0	0	4518	483	976	4917	0	83	69	22	117	169	0	14	54	0	0	19	60	23	0	506	11	260	146	0	17	430	0	12	0	0	0	99	40	0	0	782	0	0	7	0	9	0	0	50	0	0	7	0	170	90	811	313	75	23	72	0	423	25	95	49	297	54	511	0	8	0	11	625	32	141	318	367	8	289	504	277	16	0	36	95	14	124	24	158	0	726	40	56	566	32
ASV6341	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	24	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	13	39	35	0	0	0	0	0	0	0	0	0	0	20	32	0	0	0	0	0	6	0	0	0	0	8	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11889	0	0	0	0	2963	17043	0	0	3349	0	0	0	0	0	0	0	0	0	0	964	0	0	0	46	31142	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	8295	0	0	16629	0	31	0	0	0	0	0	0	0	0	0	0	0	0	6	26332	0	0	10523	0	15	0	0	0	4978	0	17911	0	0	18907	0	0	0	0	36	32031	11	0	15533	0	215	37	23	0	0	0	11219	6	12	13763	0	0	9739	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35	0	0	0	0	142	0	0	0	0	0	0	41	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0
ASV203	0	0	0	480	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	19311	0	0	0	0	0	0	283	0	0	0	42	0	0	0	0	0	489	61	0	3988	0	386	0	29	113	32	65	0	0	54	0	0	0	0	0	0	0	0	0	0	0	4750	0	74	0	0	0	0	0	0	148	219	0	102	0	72	445	171	0	0	0	0	0	0	272	0	0	311	0	221	220	0	0	0	17903	115	0	0	67	55	0	746	169	39	0	73	203	358	279	94	33	0	0	0	193	0	99	436	59	333	338	84	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16562	0	0	0	0	0	0	0	0	0	0	10890	0	0	111	0	100	52	4654	1809	9	0	1500	3661	11402	15999	1867	183	7437	0	53	0	0	17	0	14013	17	14933	176	4546	23688	8	0	960	397	0	72	26584	0	14038	740	828	0	4212	12779	41	53	313	8	20	60	73	164	0	6	68	0	3	0	428	31	28	0	6	320	47	0	20	310	24	287	448	95	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV6991	0	0	2930	54	18	0	0	0	78	783	0	23	0	0	1358	32	56	0	0	0	0	103	0	0	33	0	215	0	0	0	85	320	9	0	22	27	0	0	280	0	14	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	64	96	9	270	67	0	0	0	0	0	34	0	72	0	0	47	8590	0	14	0	0	0	0	0	0	0	0	1313	0	0	0	89	0	0	0	0	0	0	1506	0	0	0	0	0	452	0	0	0	0	0	0	0	0	0	0	0	30	389	0	0	348	0	0	0	0	0	0	27	0	0	0	54	0	0	0	0	0	0	0	212	0	1817	98	272	78	112	0	336	0	42	54	17	41	84	0	0	76	0	0	0	0	0	0	1404	0	0	33	0	312	0	0	0	0	427	0	0	0	11	0	0	0	0	0	0	0	0	355	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	354	9	0	0	0	3386	75	0	11353	0	82	478	16	11	11	159	12	953	156	43	0	0	0	4711	18	239	0	2733	475	788	9378	22	210	0	242	65	9	30	0	187	0	0	340	2511	0	1919	132	0	0	61	532	3014	0	0	1983	7402	558	3368	33367	95	0	2424	0	65	68	527	115	35008	41	9	4052	28297	0	0	0	3740	653	6267	0	1411	266	0	5	5181	476	0	9311	1623	107	8	0	4007	30	246	0	19	0	13601	641	0	937	0	94	0	0	0	0	0	165	0	80	0	64	0	91	0	106	5	0	0	0	0	12	13	0	0	12	26	82	0	0	27	0	0	0	75	14	332	0	0	14	0	0	26	435	0	0	0	11	0	14	85	0	0	265	70	19	0	593	0	0	52	0	0	149	34	0	0	0	0	0	0	0	0	0	14	0	0	0	375	0	0	19	977	0	0	0	0	0
ASV2138	0	294	32	144	134	6	216	0	70	103	77	270	1244	185	136	12	17	11	101	165	0	116	28	23	58	159	39	160	71	21	804	60	5	15	50	25	953	0	33	0	251	73	5	270	27	0	19	28	56	812	57	137	419	19	0	133	39	48	57	155	69	695	151	87	210	83	0	108	441	19	203	125	228	276	392	243	150	194	90	484	125	49	0	334	266	334	561	24	390	141	46	77	107	17	273	18	42	58	18	208	0	23	0	0	25	76	11	0	0	50	0	71	0	0	81	87	24	45	138	300	26	458	103	215	373	271	222	54	168	17	0	64	370	293	165	82	185	144	114	37	123	0	101	13	60	55	358	96	22	306	242	184	21	1460	138	110	401	105	275	315	21	112	173	0	284	587	148	105	124	32	87	135	143	7	49	0	136	16	68	22	45	62	35	77	73	381	43	35	19	56	25	46	15	51	256	17	6	12	273	12	32	10	8	18	121	10	60	28	7	56	19	8	38	17	240	17	16	3	0	8	1900	0	0	27	19429	8349	91245	16	0	0	0	3	143	198	0	14	5	182	0	16	0	104	0	0	33	0	16	0	0	2487	0	6	156	4	7	5	5531	0	8295	0	0	14	0	0	582	0	13	0	101	3430	0	19	0	121	0	0	0	4	0	0	0	461	0	89	4428	0	264	531	0	1062	0	0	47	139	21	623	0	0	0	62	22	2297	4	27	3	3010	5376	0	0	89	1409	5	154	9	0	4647	390	203	58	351	96	195	83	41	1365	151	47	74	195	33	24	23	112	654	69	5176	929	56	20	61	389	67	22	12	111	17	356	68	183	0	0	89	13	465	19	17	18	0	70	249	54	13	343	342	306	130	11	13	563	124	168	131	142	234	55	401	1191	151	390	2673	52	345	12	291	191	491	45	14	78	2831	453	9	32	684	36	607	48	63	53	45
ASV6390	144	0	998	325	88	75	596	44	350	1454	94	767	0	751	2331	45	250	89	1862	250	67	1306	142	129	54	1688	643	1077	2054	50	1550	503	132	9	705	68	290	145	326	125	253	174	77	370	156	19	210	955	307	1755	600	405	219	386	0	876	677	700	705	1657	703	597	600	564	1003	578	27	456	2449	159	340	513	432	720	888	267	663	366	1132	2511	389	141	0	639	352	1103	2843	542	1445	191	229	181	557	14	312	0	10	740	101	126	82	698	30	108	0	774	100	28	0	363	16	77	50	87	1603	605	368	356	776	637	596	730	661	291	467	2674	970	530	1765	359	0	397	459	867	765	246	188	371	687	771	850	217	539	232	737	883	538	435	52	482	1186	878	139	229	2355	392	252	1251	463	886	326	145	286	159	265	695	251	303	133	245	320	282	282	139	237	120	1402	153	1203	464	1294	2831	1075	1093	2404	838	1790	311	237	1371	366	1025	233	717	935	495	142	353	1063	479	903	75	23	138	281	54	223	198	198	334	251	152	159	142	0	53	42	25	0	41	29	14	13	506	28	0	27	89	0	39	30	43	0	709	14	79	13	61	21	38	25	759	21	0	310	15	0	26	16	28	72	93	1053	33	67	19	35	0	17	10	12	268	2	0	7	0	50	13	0	32	11	264	14	2231	5	32	8	66	38	46	184	0	34	582	0	8	37	18	44	31	108	25	2126	584	411	29	106	18	19	8	238	57	83	270	29	29	100	0	33	22	0	10	10	54	93	0	6387	1077	105	1909	2725	172	663	1216	0	78	574	519	72	405	281	153	2145	788	409	0	231	673	293	323	714	226	237	155	599	416	685	464	221	43	93	550	93	394	319	108	169	200	505	1080	572	96	2392	4534	4352	947	104	197	36	1024	855	813	147	1377	478	718	1045	1311	65	1366	325	351	111	526	1287	746	272	93	299	0	830	169	43	996	335	4221	296	539	601	1056
ASV576	126	0	1122	307	79	89	480	43	432	1440	79	713	0	614	2167	43	212	97	1390	247	52	1439	109	101	47	1733	397	1028	1955	47	2594	379	108	0	790	40	290	156	345	130	297	233	44	443	129	0	251	733	255	1629	394	298	177	336	0	865	565	560	757	1459	510	870	508	587	730	459	37	441	2251	159	280	501	417	193	927	205	784	323	1124	3224	275	138	0	688	323	1266	2489	289	1489	175	214	196	377	30	288	19	0	648	75	65	69	623	20	82	15	645	79	0	36	252	0	50	57	66	1410	602	345	253	647	623	303	538	796	414	368	2466	911	550	1653	333	0	306	390	1195	640	212	215	383	550	595	834	199	471	373	525	892	522	541	0	627	1024	948	159	234	2267	272	136	997	450	724	347	130	327	166	352	943	232	245	101	255	198	216	365	163	250	113	1434	179	1119	442	1398	2581	919	1159	2297	764	1829	323	226	1528	339	766	159	722	1215	371	183	392	1142	395	684	87	42	142	239	59	202	171	191	264	274	166	157	161	0	44	36	22	0	48	12	18	0	442	36	0	29	110	0	51	31	67	8	690	16	72	20	52	28	32	26	678	21	0	247	13	0	26	0	41	72	103	890	45	62	17	42	10	27	6	14	315	0	0	10	9	41	0	13	27	0	220	11	1935	0	36	0	81	37	54	161	13	27	458	0	0	33	29	54	39	102	35	2329	567	362	42	122	32	9	23	224	59	92	270	29	31	111	15	24	0	0	11	6	81	89	6	5668	1233	56	1581	2075	175	588	1373	0	106	412	406	22	408	211	154	1864	689	422	0	432	661	221	246	281	191	188	128	483	471	399	325	127	42	93	612	91	191	308	84	121	235	433	809	549	81	2499	4046	3505	980	119	194	35	790	783	784	219	925	520	833	790	1976	25	1071	305	278	122	675	1297	764	224	67	343	20	795	189	99	828	387	3669	308	469	667	811
ASV2376	0	0	0	399	1228	3696	10225	103	1541	3305	30	558	143	2779	517	4670	273	79	709	5402	32	1169	920	0	105	192	4676	308	77	1623	161	0	337	638	0	888	1810	52	5440	5106	585	497	1540	2587	231	0	528	1071	5936	1009	348	12919	3061	17823	0	8682	23	1006	14294	23695	807	165	2040	2862	68	44	12	0	114	4197	145	539	0	116	786	54	3172	626	16	1345	0	21	0	40	55	101	209	6	0	19	0	0	74	36	0	0	0	0	0	66	48	0	0	0	0	253	538	0	0	23	0	0	0	0	0	34	0	0	64	29	14	112	51	0	24	83	0	37	89	0	0	11	24	41	18	0	0	0	0	0	8	0	10	19	58	0	0	0	0	0	26	0	0	0	81	0	0	37	0	0	0	0	0	0	0	67	20	0	0	0	0	0	0	0	38	0	0	0	0	0	0	0	10	63	25	117	9	0	0	0	0	0	0	0	397	0	0	5	7	0	84	0	0	0	8	0	0	0	0	13	0	0	0	8	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	514	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	39	44	6	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	48	46	131	93	165	0	39	422	10	32	0	24	0	11	0	20	135	0	1600	130	0	9	0	45	13	0	0	12	21	0	0	91	0	0	31	21	41	23	0	0	0	22	41	22	0	45	77	190	37	0	14	125	0	71	36	42	33	51	69	119	0	0	0	0	11	0	33	23	0	0	0	0	0	0	0	0	0	8	69	0	0	0	0
ASV6537	0	0	0	340	0	30	0	110	78	0	0	0	0	0	232	0	24	0	0	0	0	652	0	0	0	77	0	0	0	0	0	0	0	0	0	69	0	119	339	0	21	27	0	419	27	0	887	0	0	0	0	0	461	3	0	0	224	0	0	0	1153	4	0	4	80	525	0	257	0	0	0	0	104	0	0	111	1421	0	0	68	0	0	0	0	173	122	0	3628	0	196	0	59	37	6	0	0	0	0	1042	0	0	0	0	0	0	30	0	0	0	783	0	63	0	0	0	201	0	0	57	10	114	0	0	92	96	107	1069	587	0	0	0	12	82	337	304	139	277	269	22	30	7	35	4109	1239	745	745	23	76	0	96	213	2212	303	2933	141	259	0	2389	900	366	23	743	88	1491	60	165	0	336	63	87	0	26	146	24	2542	0	0	0	0	0	0	7851	2088	0	0	0	0	0	0	0	0	0	0	34	0	137	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	623	0	0	0	0	3033	124	53	0	0	0	0	0	17	4311	78	0	0	0	0	0	0	0	0	0	0	0	264	35	0	0	0	0	0	0	0	0	0	0	2866	0	0	0	0	0	0	664	0	0	0	0	0	7	0	52	0	0	11	0	0	1088	4	0	0	0	0	140	0	0	0	591	0	157	0	0	0	0	0	0	63	0	0	0	0	0	0	0	0	1570	0	0	0	0	0	0	0	0	0	0	10	0	0	6536	7	0	4591	974	8	2390	0	19	75	646	98	2388	434	348	20	308	2260	0	2114	5471	662	3404	17920	1606	3239	7560	2052	0	846	2205	205	201	478	13	284	922	108	0	4440	184	5138	4387	1465	5	4408	0	0	6221	0	0	0	0	0	0	299	0	0	401	0	96	18	0	203	170	207	148	110	10116	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV2832	0	0	2065	124	0	0	0	0	10	38	12	90	0	0	879	27	0	0	641	688	0	92	66	0	0	11919	1409	15	1464	0	0	913	7	0	0	0	0	0	2602	76	0	40	13	0	0	0	352	13036	0	0	0	574	53	29	0	0	0	0	2531	0	764	725	0	117	240	244	2	0	0	5	0	375	471	0	0	29	1104	284	1075	0	0	0	0	0	51	43	0	41	0	96	26	0	0	10	0	0	0	0	571	0	0	0	0	0	0	50	0	0	0	1290	0	3	14	16	77	475	4491	28	43	54	414	397	136	150	33	402	47	175	7	24	0	59	2147	113	0	607	47	91	115	145	0	0	144	50	0	13	0	0	0	95	0	398	0	131	61	0	32	440	144	0	55	14	970	3293	424	168	66	41	29	0	0	362	0	0	18	112	758	414	410	0	1644	4796	1368	3658	12229	713	0	3968	159	2689	3396	980	353	0	74	1355	153	5306	8224	456	0	1223	0	606	0	29	1623	0	390	2089	482	628	0	20	0	11	3	0	0	0	35	12	0	0	0	0	0	0	4	117	376	371	0	0	47	0	3	0	176	68	3	0	177	0	0	0	0	7	0	3	8	0	0	41	56	0	0	0	0	0	0	955	0	0	0	464	0	13	13	75	0	0	87	0	13	19	0	69	0	0	0	52	0	0	0	27	2584	0	74	0	0	8	0	0	243	0	267	43	0	3	0	0	16	29	0	0	0	0	0	0	0	0	0	0	747	0	0	0	5	172	69	55	0	1067	0	108	0	106	0	23	0	0	157	0	173	0	0	60	150	0	0	0	458	0	697	0	39	394	23	0	0	74	18	207	16	0	89	0	345	787	179	0	547	96	74	2186	3	1139	263	3490	1361	0	34	738	0	1061	3159	0	0	0	101	0	0	0	71	71	3456	0	118	424	0	0	181	4	0	0	0	0	1970	6386
ASV10991	0	0	6	0	62	24	478	2584	30	431	0	0	0	0	0	9438	53	689	19	7	3277	4	15	0	686	0	10	0	204	1048	0	0	409	2791	0	2493	920	461	0	0	916	28	0	226	660	0	4145	35	0	0	851	22	2026	0	0	0	32	4205	0	0	0	0	28	0	45	0	0	0	0	0	6	83	0	0	0	31	69	66	0	8	0	315	0	0	87	0	0	0	18	0	27	0	562	5255	949	331	600	0	0	0	0	0	0	0	0	0	2447	4833	4057	30	4076	11268	7561	7694	0	7	0	0	91	2160	0	388	0	0	0	12	0	0	0	0	0	0	89	570	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	0	0	0	25	0	0	142	137	101	0	67	6	3	0	0	2	0	0	0	0	65	0	929	64	4	0	0	26	10	0	10	9	0	0	0	0	0	0	6	49	0	18	72	11	0	0	0	0	33	0	12	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV9334	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	69	0	0	0	0	0	0	0	0	0	95	0	0	0	0	0	0	0	0	127	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	101	0	0	0	0	0	0	0	0	0	0	0	0	102	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	4743	130	510	0	628	586	0	0	566	10881	0	0	0	0	0	864	0	0	0	466	20191	0	0	0	0	0	11	0	0	0	0	35	3403	0	764	0	0	1373	0	15098	82	51	84	0	13	0	0	1512	1817	567	82	192	7390	306	107	0	0	0	8	0	28	152	103	18368	1282	916	0	4322	0	350	0	0	66	0	69	0	19	0	1923	4365	39	0	74	14686	1977	15	0	0	4775	17555	35	0	278	3511	0	20	83	0	4335	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48	0	0	0	13	0	0	0	0	0	0	0	0	0	16	0
ASV5188	12	0	71	884	1490	1587	32492	841	431	3618	27	336	0	2192	52	4410	59	586	20	932	24	33	371	0	859	0	4065	0	52	5700	162	204	620	1123	996	7487	4422	252	730	5696	1488	2899	313	5049	1609	0	907	740	8819	220	1207	1802	917	484	0	9354	95	3848	1649	498	40	63	2246	535	269	0	13	6	79	1203	1068	1489	0	197	0	214	3299	583	0	220	0	0	0	0	6	0	0	0	0	13	0	108	14	0	112	667	430	0	0	0	0	0	0	0	0	0	365	1059	0	0	0	16	0	0	0	0	0	0	0	244	0	18	0	0	0	23	0	0	0	0	0	0	0	105	0	24	0	118	0	0	0	0	0	0	0	0	0	0	0	103	0	0	0	0	0	58	13	0	0	0	0	0	55	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	183	0	0	0	0	0	0	0	0	0	0	0	0	323	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	548	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	71	19	0	15	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	78	18	0	0	0	315	0	0	0	351	0	44	0	0	0	0	0	28	46	0	0	67	0	73	0	0	34	12	0	0	9	0	0	0	0	0	0	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
